Drive_ID,Vendor,Model,Firmware_Version,Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Write_Error_Rate,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-07232,VendorB,Model-PRO,FW1.0,24624,144.0,152.2,46.7,30.7,2,6,1,9.58,24.99,0,0,0
NVME-07233,VendorA,Model-X1,FW2.1,49783,28.7,30.2,44.8,4.6,1,1,0,1.2,12.86,0,0,0
NVME-07234,VendorB,Model-ULTRA,FW2.1,31943,14.5,7.5,38.4,0.0,3,3,0,21.32,7.05,0,0,0
NVME-07235,VendorB,Model-X1,FW2.1,43152,175.4,222.9,38.9,41.5,2,2,0,14.19,1.3,0,0,0
NVME-07236,VendorB,Model-PRO,FW1.2,12844,51.6,72.8,29.5,17.2,1,7,0,25.05,8.25,0,0,0
NVME-07237,VendorC,Model-ULTRA,FW1.2,40884,63.6,39.6,40.8,7.6,1,2,0,0.45,13.32,0,0,0
NVME-07238,VendorD,Model-LITE,FW2.1,16710,62.5,81.0,44.5,16.8,1,6,2,12.87,10.5,0,0,0
NVME-07239,VendorC,Model-X1,FW1.1,39010,3.1,3.2,34.2,0.0,2,4,0,12.39,2.35,0,0,0
NVME-07240,VendorB,Model-LITE,FW1.2,7582,63.2,49.6,40.3,16.0,0,2,0,11.91,7.97,0,0,0
NVME-07241,VendorD,Model-LITE,FW2.0,51351,200.9,285.5,42.7,46.4,2,2,1,13.28,8.29,0,0,0
NVME-07242,VendorD,Model-X2,FW1.2,40181,56.7,29.3,47.0,15.0,1,6,1,6.06,1.52,0,0,0
NVME-07243,VendorA,Model-PRO,FW2.0,32124,93.6,72.5,37.5,22.3,0,4,0,6.9,3.86,0,0,0
NVME-07244,VendorB,Model-X1,FW1.2,23774,18.6,25.8,33.1,2.6,0,3,0,8.12,7.74,0,0,0
NVME-07245,VendorA,Model-LITE,FW2.1,14130,134.6,132.0,37.3,29.1,1,3,0,1.51,1.94,0,0,0
NVME-07246,VendorA,Model-LITE,FW2.0,53818,53.0,58.2,42.3,18.6,1,3,1,16.94,24.19,0,0,0
NVME-07247,VendorC,Model-PRO,FW1.1,25572,36.5,45.6,41.9,8.7,0,2,2,17.89,0.79,0,0,0
NVME-07248,VendorD,Model-LITE,FW1.2,9612,35.7,23.1,27.7,11.0,1,4,0,5.44,0.99,0,0,0
NVME-07249,VendorA,Model-LITE,FW1.2,19145,289.1,206.8,37.3,62.9,0,6,1,11.55,9.42,0,0,0
NVME-07250,VendorD,Model-LITE,FW2.1,27235,9.5,14.2,31.8,1.9,3,2,2,1.39,14.64,0,0,0
NVME-07251,VendorD,Model-LITE,FW2.0,34532,119.9,88.4,40.3,31.9,2,2,0,8.1,6.69,0,0,0
NVME-07252,VendorD,Model-X2,FW2.1,50777,11.7,12.2,42.9,0.0,1,3,0,7.29,8.41,0,0,0
NVME-07253,VendorA,Model-X2,FW2.0,20234,120.9,96.6,48.2,27.0,1,1,0,12.31,7.41,0,0,0
NVME-07254,VendorD,Model-ULTRA,FW1.2,29997,41.1,55.5,50.1,8.3,1,5,1,7.37,6.28,0,0,0
NVME-07255,VendorB,Model-X1,FW1.2,14850,119.4,174.5,44.0,32.6,5,4,1,7.95,9.4,0,0,0
NVME-07256,VendorB,Model-PRO,FW1.2,56009,70.1,45.0,36.7,23.9,1,3,0,2.24,5.54,0,0,0
NVME-07257,VendorA,Model-ULTRA,FW1.2,36522,97.4,107.2,35.9,25.3,0,3,0,12.26,5.43,0,0,0
NVME-07258,VendorA,Model-X2,FW1.0,13833,87.0,114.1,43.7,26.5,0,2,3,8.69,9.4,0,0,0
NVME-07259,VendorC,Model-X2,FW1.2,51819,85.7,113.4,46.1,14.1,3,10,0,3.09,8.21,0,0,0
NVME-07260,VendorB,Model-X2,FW1.2,17580,14.0,13.2,30.3,0.0,0,4,0,3.74,2.36,0,0,0
NVME-07261,VendorA,Model-ULTRA,FW2.0,3198,34.8,25.2,59.1,9.8,0,2,0,9.28,8.08,0,0,0
NVME-07262,VendorA,Model-X2,FW1.2,19724,144.6,128.3,43.4,36.1,1,4,0,6.03,8.82,0,0,0
NVME-07263,VendorC,Model-ULTRA,FW1.2,43882,49.6,62.1,46.7,9.2,1,2,1,3.99,3.81,0,0,0
NVME-07264,VendorA,Model-X2,FW2.0,57219,68.9,102.9,43.7,12.4,0,6,0,8.19,9.51,0,0,0
NVME-07265,VendorD,Model-LITE,FW1.2,55980,31.4,33.1,31.6,8.7,3,2,0,14.42,12.28,0,0,0
NVME-07266,VendorA,Model-LITE,FW1.2,54580,38.6,26.8,36.5,15.5,3,2,0,11.1,14.53,0,0,0
NVME-07267,VendorA,Model-X1,FW2.1,40646,257.8,139.7,33.8,59.0,1,3,2,4.29,6.46,0,0,0
NVME-07268,VendorB,Model-X2,FW1.0,43987,209.9,303.0,26.5,51.4,1,4,0,4.98,9.72,0,0,0
NVME-07269,VendorB,Model-X1,FW2.0,24563,120.6,118.6,30.2,31.2,1,6,0,10.93,4.31,0,0,0
NVME-07270,VendorB,Model-ULTRA,FW2.1,46053,129.2,157.2,54.1,31.4,1,3,0,3.87,0.3,0,0,0
NVME-07271,VendorB,Model-X1,FW1.1,14350,100.9,117.1,38.3,28.4,0,4,0,10.8,20.26,0,0,0
NVME-07272,VendorD,Model-X2,FW1.1,36482,78.8,109.6,47.0,14.5,0,7,1,0.87,11.22,0,0,0
NVME-07273,VendorC,Model-ULTRA,FW1.0,50099,268.8,205.9,35.5,56.8,2,4,0,14.12,8.32,0,0,0
NVME-07274,VendorA,Model-ULTRA,FW1.1,47122,51.6,48.6,34.3,8.7,0,5,0,0.36,8.81,0,0,0
NVME-07275,VendorB,Model-LITE,FW1.0,36484,40.9,57.8,51.9,10.4,1,1,0,14.0,7.32,0,0,0
NVME-07276,VendorD,Model-ULTRA,FW1.1,35572,56.6,61.4,38.5,19.2,1,2,0,15.22,13.01,0,0,0
NVME-07277,VendorB,Model-ULTRA,FW1.1,23238,55.8,31.9,38.2,15.9,0,2,0,8.48,13.05,0,0,0
NVME-07278,VendorA,Model-X1,FW2.1,3993,147.9,102.7,42.1,20.2,1,3,0,6.1,8.35,0,0,0
NVME-07279,VendorC,Model-ULTRA,FW1.1,11673,42.9,31.6,45.1,24.7,1,3,0,24.23,1.91,0,0,0
NVME-07280,VendorC,Model-PRO,FW1.0,11363,77.1,115.2,35.7,19.6,0,4,1,13.71,0.65,0,0,0
NVME-07281,VendorB,Model-LITE,FW1.2,35862,106.3,77.0,22.5,30.0,1,1,0,11.25,16.74,0,0,0
NVME-07282,VendorA,Model-LITE,FW1.2,37401,87.8,120.3,49.3,22.0,1,1,0,2.74,7.98,0,0,0
NVME-07283,VendorA,Model-ULTRA,FW1.2,34368,27.4,15.8,43.4,0.0,2,0,1,14.18,17.2,0,0,0
NVME-07284,VendorC,Model-X1,FW1.0,51694,105.6,72.0,32.9,26.5,2,2,0,3.93,8.29,0,0,0
NVME-07285,VendorA,Model-LITE,FW1.0,1825,92.9,127.5,38.7,15.1,1,3,2,21.85,11.92,1,5,1
NVME-07286,VendorB,Model-LITE,FW1.2,42625,119.5,167.2,50.6,28.7,0,3,0,2.4,8.92,0,0,0
NVME-07287,VendorB,Model-PRO,FW1.1,47260,113.3,76.6,52.6,28.0,2,5,1,6.97,0.39,0,0,0
NVME-07288,VendorA,Model-ULTRA,FW1.2,40209,117.6,85.8,37.3,31.5,2,1,0,3.38,5.19,0,0,0
NVME-07289,VendorD,Model-LITE,FW2.0,59187,6.9,7.1,52.0,0.0,0,2,2,5.55,2.42,0,0,0
NVME-07290,VendorD,Model-LITE,FW1.0,16809,36.3,20.1,40.0,0.0,0,3,0,4.86,11.09,0,0,0
NVME-07291,VendorC,Model-LITE,FW2.0,37285,159.0,229.8,34.1,34.6,0,4,0,9.29,9.64,0,0,0
NVME-07292,VendorA,Model-LITE,FW2.0,43290,42.0,36.2,35.8,13.0,0,4,0,0.14,4.39,0,0,0
NVME-07293,VendorA,Model-X1,FW1.0,2766,166.1,164.3,54.2,37.5,0,3,1,0.76,8.09,0,0,0
NVME-07294,VendorB,Model-X2,FW1.2,42269,55.5,33.6,44.6,12.5,1,6,2,8.19,25.72,0,0,0
NVME-07295,VendorA,Model-PRO,FW2.1,53613,47.1,25.1,32.4,8.9,1,6,0,8.3,2.51,0,0,0
NVME-07296,VendorD,Model-X1,FW2.0,48871,57.1,55.3,48.2,17.0,0,3,2,2.14,4.36,0,0,0
NVME-07297,VendorA,Model-PRO,FW1.2,7252,527.7,328.1,48.6,125.2,1,1,1,11.22,2.58,1,1,1
NVME-07298,VendorB,Model-LITE,FW2.1,50093,72.2,81.6,36.7,15.6,0,1,0,5.87,5.56,0,0,0
NVME-07299,VendorB,Model-PRO,FW2.0,29100,138.2,178.9,43.7,35.1,0,3,0,9.3,8.39,0,0,0
NVME-07300,VendorC,Model-ULTRA,FW1.2,28577,373.5,198.6,51.3,88.2,0,2,0,8.46,1.93,0,0,0
NVME-07301,VendorA,Model-ULTRA,FW2.0,44496,109.7,122.0,30.7,20.8,1,4,1,4.63,3.54,0,0,0
NVME-07302,VendorB,Model-X2,FW1.2,4878,258.2,339.7,25.5,53.4,1,3,1,4.71,7.47,0,0,0
NVME-07303,VendorA,Model-X2,FW1.1,16269,156.7,147.2,34.6,40.7,0,2,2,10.94,6.63,0,0,0
NVME-07304,VendorD,Model-PRO,FW1.1,51323,120.9,176.5,25.9,23.5,3,5,0,7.02,3.55,0,0,0
NVME-07305,VendorA,Model-X1,FW1.0,17768,26.5,16.2,30.0,4.9,0,1,0,7.14,0.77,0,0,0
NVME-07306,VendorD,Model-X1,FW2.1,17862,62.9,51.8,49.1,16.3,1,2,2,5.83,4.13,0,0,0
NVME-07307,VendorD,Model-LITE,FW2.0,39207,109.8,80.2,33.2,20.1,1,2,0,0.98,12.12,0,0,0
NVME-07308,VendorA,Model-X1,FW2.0,51910,47.8,71.5,39.5,10.2,1,1,0,9.69,0.39,0,0,0
NVME-07309,VendorC,Model-X2,FW1.2,20045,115.9,92.0,45.8,27.8,1,4,0,3.74,7.92,0,0,0
NVME-07310,VendorA,Model-X1,FW2.1,55259,70.2,62.3,49.5,6.5,1,6,0,1.74,6.38,0,0,0
NVME-07311,VendorD,Model-LITE,FW2.0,21936,37.6,50.7,42.8,9.1,2,3,1,5.65,1.27,0,0,0
NVME-07312,VendorB,Model-ULTRA,FW2.1,10179,137.9,197.2,22.9,24.1,1,5,0,8.4,0.71,0,0,0
NVME-07313,VendorB,Model-X1,FW2.1,53264,100.6,144.6,39.6,20.3,0,3,0,6.49,5.51,0,0,0
NVME-07314,VendorB,Model-X1,FW1.1,18462,120.5,127.5,46.1,26.2,1,5,0,11.37,7.51,0,0,0
NVME-07315,VendorA,Model-X2,FW2.0,13019,89.0,103.5,41.3,9.5,2,5,0,4.72,6.63,0,0,0
NVME-07316,VendorD,Model-PRO,FW2.0,20900,53.6,45.5,44.4,10.2,1,4,0,1.58,2.54,0,0,0
NVME-07317,VendorA,Model-ULTRA,FW1.0,13858,75.7,83.8,34.6,9.8,0,3,1,6.61,9.89,0,0,0
NVME-07318,VendorC,Model-PRO,FW2.1,54748,49.0,39.3,40.8,3.8,1,2,0,16.68,3.91,0,0,0
NVME-07319,VendorB,Model-LITE,FW1.2,28974,229.1,285.5,45.3,50.9,3,2,0,18.98,3.84,0,0,0
NVME-07320,VendorD,Model-LITE,FW1.1,44221,102.5,82.7,51.4,28.0,0,4,0,7.53,7.73,0,0,0
NVME-07321,VendorA,Model-PRO,FW1.0,57126,77.6,107.0,34.9,21.2,0,2,1,21.23,1.94,0,0,0
NVME-07322,VendorB,Model-X2,FW1.1,51476,66.4,42.7,34.7,11.4,1,5,0,11.49,5.77,0,0,0
NVME-07323,VendorB,Model-X2,FW1.2,29398,35.3,37.8,52.7,2.2,1,3,0,6.33,4.25,0,0,0
NVME-07324,VendorC,Model-X2,FW1.0,14256,105.9,108.1,37.3,22.6,1,1,0,0.63,11.68,0,0,0
NVME-07325,VendorA,Model-ULTRA,FW1.1,43139,29.0,22.1,41.8,10.4,0,3,0,10.57,13.09,0,0,0
NVME-07326,VendorA,Model-LITE,FW1.2,16339,198.1,104.6,42.1,46.4,1,3,0,0.3,3.56,0,0,0
NVME-07327,VendorA,Model-LITE,FW1.0,7189,132.7,86.1,40.0,24.5,1,1,1,6.49,8.35,0,0,0
NVME-07328,VendorC,Model-LITE,FW1.2,13114,41.3,60.6,55.5,7.1,1,2,1,2.49,9.14,0,0,0
NVME-07329,VendorA,Model-ULTRA,FW1.0,50205,201.2,290.0,38.2,41.0,1,1,1,4.38,1.75,0,0,0
NVME-07330,VendorB,Model-LITE,FW2.0,23418,71.7,44.4,46.3,2.2,2,5,1,3.84,4.89,0,0,0
NVME-07331,VendorA,Model-PRO,FW2.0,26966,126.4,110.6,36.7,33.6,2,4,0,8.08,8.68,0,0,0
NVME-07332,VendorD,Model-X1,FW1.1,6017,70.6,68.1,54.9,18.5,2,3,1,11.93,8.28,0,0,0
NVME-07333,VendorD,Model-ULTRA,FW2.1,41129,72.4,70.8,33.4,23.7,0,7,1,10.8,1.91,0,0,0
NVME-07334,VendorB,Model-X1,FW2.1,15450,165.7,132.4,44.9,43.7,0,3,0,0.56,0.57,0,0,0
NVME-07335,VendorB,Model-PRO,FW1.2,9386,79.0,111.6,21.3,18.5,1,1,2,2.15,0.49,0,0,0
NVME-07336,VendorA,Model-X2,FW1.0,5842,55.6,78.3,37.7,17.5,0,1,0,8.66,1.49,0,0,0
NVME-07337,VendorA,Model-X2,FW2.0,37121,47.1,24.4,44.5,9.2,0,6,0,5.26,16.95,0,0,0
NVME-07338,VendorA,Model-X2,FW2.1,49800,66.8,76.8,28.4,16.5,1,4,0,4.14,11.08,0,0,0
NVME-07339,VendorC,Model-ULTRA,FW2.0,1939,282.4,162.2,37.0,60.2,2,2,0,10.36,7.91,0,0,0
NVME-07340,VendorB,Model-X2,FW1.2,18435,100.3,110.1,65.6,22.4,2,5,0,11.07,2.12,0,0,0
NVME-07341,VendorD,Model-ULTRA,FW1.2,14761,38.8,53.0,31.5,11.6,0,5,1,14.48,4.18,0,0,0
NVME-07342,VendorB,Model-ULTRA,FW1.0,42118,98.4,113.1,42.2,25.2,1,3,0,6.01,14.48,0,0,0
NVME-07343,VendorC,Model-X1,FW2.1,11843,199.2,193.0,28.3,32.8,1,5,1,10.82,7.92,0,0,0
NVME-07344,VendorB,Model-X2,FW1.2,18991,203.2,296.2,31.3,49.5,2,2,0,7.09,5.15,0,0,0
NVME-07345,VendorB,Model-LITE,FW1.2,28583,109.8,136.9,43.4,18.4,0,2,0,2.81,13.35,0,0,0
NVME-07346,VendorA,Model-X2,FW2.0,31235,153.2,114.8,38.2,31.5,1,3,2,2.0,2.15,0,0,0
NVME-07347,VendorB,Model-X2,FW1.1,29657,78.6,69.7,33.5,8.7,0,6,1,0.81,7.08,0,0,0
NVME-07348,VendorB,Model-X2,FW2.1,11782,65.5,82.5,36.3,11.3,1,4,0,0.87,2.06,0,0,0
NVME-07349,VendorC,Model-LITE,FW1.0,12898,42.0,21.8,48.9,16.3,2,4,1,12.21,1.31,0,0,0
NVME-07350,VendorD,Model-LITE,FW1.0,29139,47.5,26.8,38.2,12.5,1,3,0,3.17,5.45,0,0,0
NVME-07351,VendorB,Model-ULTRA,FW2.0,44019,78.3,106.4,44.6,18.1,0,5,0,11.95,0.62,0,0,0
NVME-07352,VendorA,Model-LITE,FW1.0,14298,145.1,78.8,26.0,42.0,0,4,2,3.37,4.94,0,0,0
NVME-07353,VendorB,Model-ULTRA,FW1.2,41942,82.9,97.7,35.6,14.9,0,4,1,0.49,10.03,0,0,0
NVME-07354,VendorB,Model-X1,FW2.1,55602,48.2,39.5,36.6,11.9,3,2,0,10.62,5.91,0,0,0
NVME-07355,VendorA,Model-ULTRA,FW1.0,32204,171.5,227.4,34.1,44.1,0,3,2,5.95,0.12,0,0,0
NVME-07356,VendorC,Model-X2,FW2.1,7703,190.0,256.0,39.0,46.8,1,4,0,5.87,9.83,0,0,0
NVME-07357,VendorD,Model-PRO,FW1.0,19109,51.6,75.0,37.5,14.7,2,5,0,1.34,6.92,0,0,0
NVME-07358,VendorD,Model-PRO,FW1.1,38761,73.4,43.7,45.8,22.0,1,3,0,5.13,7.07,0,0,0
NVME-07359,VendorA,Model-X2,FW1.1,30065,27.2,25.1,48.9,10.6,1,3,1,5.03,2.67,0,0,0
NVME-07360,VendorD,Model-ULTRA,FW2.1,23884,148.5,159.5,35.0,36.3,2,3,0,2.49,14.82,0,0,0
NVME-07361,VendorC,Model-X2,FW1.1,29440,15.4,21.8,49.6,0.0,1,4,3,3.56,1.58,0,0,0
NVME-07362,VendorB,Model-LITE,FW1.1,2253,81.5,62.5,34.2,18.5,2,2,1,13.35,9.01,0,0,0
NVME-07363,VendorB,Model-ULTRA,FW1.2,4861,96.1,54.9,41.0,26.7,0,4,1,15.62,8.06,0,0,0
NVME-07364,VendorD,Model-X2,FW1.0,23669,51.3,36.0,29.4,8.0,0,3,0,6.04,4.4,0,0,0
NVME-07365,VendorB,Model-LITE,FW1.1,3666,48.4,48.2,37.7,7.3,2,1,0,10.65,0.94,0,0,0
NVME-07366,VendorB,Model-LITE,FW2.1,49511,125.0,147.6,52.2,28.1,3,1,0,8.69,9.99,0,0,0
NVME-07367,VendorB,Model-ULTRA,FW1.2,42568,104.4,124.3,41.1,28.6,0,2,1,9.11,6.08,0,0,0
NVME-07368,VendorB,Model-X1,FW1.1,57756,130.0,74.7,37.9,24.8,1,2,0,4.12,3.85,0,0,0
NVME-07369,VendorA,Model-X1,FW2.1,27354,22.2,28.0,24.0,1.3,0,4,0,20.6,2.51,0,0,0
NVME-07370,VendorD,Model-LITE,FW1.0,34712,207.6,240.9,39.5,36.9,0,3,0,7.31,11.46,0,0,0
NVME-07371,VendorC,Model-X1,FW1.1,40137,218.2,198.0,40.8,44.6,0,3,0,6.88,3.3,0,0,0
NVME-07372,VendorC,Model-LITE,FW2.1,27260,94.0,100.7,36.2,24.8,0,5,0,4.94,6.2,0,0,0
NVME-07373,VendorA,Model-X1,FW2.1,12306,64.4,81.6,37.3,10.3,2,6,0,7.27,6.15,0,0,0
NVME-07374,VendorC,Model-LITE,FW2.0,44311,78.1,59.5,39.2,12.1,1,4,1,4.13,1.8,0,0,0
NVME-07375,VendorA,Model-LITE,FW2.1,1633,189.0,272.2,40.2,40.3,1,2,1,10.09,0.91,0,0,0
NVME-07376,VendorA,Model-LITE,FW2.0,5696,47.6,30.4,38.6,8.7,4,3,1,5.3,5.83,0,0,0
NVME-07377,VendorB,Model-LITE,FW1.0,21253,20.8,29.2,49.4,8.6,3,2,0,13.81,15.57,1,4,1
NVME-07378,VendorB,Model-PRO,FW1.0,42483,125.3,155.5,31.7,21.7,1,3,1,9.25,5.57,0,0,0
NVME-07379,VendorB,Model-X1,FW1.2,51272,82.3,95.5,52.4,10.4,1,2,0,5.98,1.73,0,0,0
NVME-07380,VendorA,Model-LITE,FW2.0,31169,180.7,105.3,37.9,45.8,0,2,2,2.86,4.89,0,0,0
NVME-07381,VendorB,Model-X2,FW2.1,6458,87.1,123.6,44.3,21.8,0,2,0,9.32,1.46,0,0,0
NVME-07382,VendorA,Model-ULTRA,FW1.2,54754,285.8,227.3,48.5,57.6,3,4,0,0.1,6.84,0,0,0
NVME-07383,VendorD,Model-X2,FW1.2,54495,297.9,371.1,41.5,72.0,1,4,1,12.41,10.26,0,0,0
NVME-07384,VendorB,Model-X2,FW1.0,32135,57.2,79.2,39.7,2.8,4,6,1,3.34,10.14,0,0,0
NVME-07385,VendorC,Model-PRO,FW2.1,34559,14.6,10.9,41.2,7.8,1,5,1,4.59,2.24,0,0,0
NVME-07386,VendorB,Model-X1,FW2.0,59172,96.4,136.4,24.5,27.1,1,4,0,3.78,1.21,0,0,0
NVME-07387,VendorA,Model-PRO,FW1.0,41387,26.7,29.7,20.0,13.5,4,1,0,2.99,5.45,0,0,0
NVME-07388,VendorD,Model-X1,FW1.2,34456,23.8,27.6,46.0,0.0,2,7,1,5.39,4.57,0,0,0
NVME-07389,VendorA,Model-LITE,FW1.1,20237,154.6,218.7,37.4,34.2,0,1,1,4.44,19.31,0,0,0
NVME-07390,VendorB,Model-PRO,FW1.2,16581,105.4,108.2,33.2,16.0,2,3,1,9.62,7.85,0,0,0
NVME-07391,VendorC,Model-ULTRA,FW1.1,37622,49.6,46.7,41.8,18.1,0,4,0,4.8,20.16,0,0,0
NVME-07392,VendorA,Model-X1,FW1.0,27023,86.9,98.5,38.7,22.7,0,2,1,10.05,1.38,0,0,0
NVME-07393,VendorD,Model-PRO,FW2.0,39041,92.0,97.0,29.7,20.9,1,1,3,6.42,7.51,0,0,0
NVME-07394,VendorB,Model-ULTRA,FW2.1,42157,103.6,58.2,47.6,19.1,2,3,0,1.81,11.33,0,0,0
NVME-07395,VendorA,Model-X2,FW1.1,47375,174.2,118.5,49.0,37.7,1,3,1,0.63,6.45,0,0,0
NVME-07396,VendorA,Model-LITE,FW2.1,29789,79.6,40.9,41.7,17.9,1,2,2,12.09,2.64,0,0,0
NVME-07397,VendorA,Model-LITE,FW1.0,8152,16.5,10.0,41.3,9.7,1,4,1,8.59,2.99,0,0,0
NVME-07398,VendorD,Model-X2,FW1.0,21502,222.0,273.0,39.9,53.0,1,3,0,1.19,5.6,0,0,0
NVME-07399,VendorC,Model-PRO,FW1.0,47287,82.0,41.4,41.0,16.6,1,2,2,5.31,7.42,0,0,0
NVME-07400,VendorA,Model-X2,FW2.0,48188,48.4,38.9,42.8,6.8,2,2,0,3.05,0.29,0,0,0
NVME-07401,VendorA,Model-ULTRA,FW1.1,5804,28.0,26.6,36.2,8.5,1,3,0,3.53,0.39,0,0,0
NVME-07402,VendorC,Model-X1,FW2.1,40779,91.5,131.6,46.4,24.6,4,5,0,26.28,1.79,0,0,0
NVME-07403,VendorB,Model-PRO,FW1.2,30085,71.2,58.9,41.4,21.2,2,2,1,9.95,5.42,0,0,0
NVME-07404,VendorB,Model-X1,FW1.0,29410,40.0,51.3,46.2,4.6,0,4,1,16.16,14.73,0,0,0
NVME-07405,VendorB,Model-X2,FW2.1,57528,159.4,144.9,50.1,33.8,3,0,1,3.21,17.4,0,0,0
NVME-07406,VendorA,Model-LITE,FW2.1,34145,32.6,19.5,40.3,10.7,3,3,1,15.26,2.54,0,0,0
NVME-07407,VendorC,Model-X1,FW2.0,43771,30.6,18.3,42.7,3.7,0,2,0,3.0,3.73,0,0,0
NVME-07408,VendorD,Model-X1,FW1.1,47003,47.5,44.3,45.2,12.0,0,1,1,5.89,7.8,0,0,0
NVME-07409,VendorA,Model-LITE,FW2.0,49770,12.9,7.2,40.6,3.5,1,1,0,2.44,0.48,0,0,0
NVME-07410,VendorB,Model-X1,FW2.0,11815,16.6,17.8,37.2,0.5,1,2,1,7.02,1.25,0,0,0
NVME-07411,VendorB,Model-X1,FW2.1,21910,33.6,33.4,41.5,14.4,1,3,0,4.97,0.66,0,0,0
NVME-07412,VendorB,Model-LITE,FW1.1,40683,56.4,67.8,50.4,12.4,1,2,1,4.56,11.46,0,0,0
NVME-07413,VendorA,Model-LITE,FW1.1,283,33.6,23.0,20.6,3.9,0,2,0,12.66,0.77,0,0,0
NVME-07414,VendorD,Model-X2,FW1.1,42032,92.2,100.8,46.0,25.2,2,2,0,9.08,0.2,0,0,0
NVME-07415,VendorB,Model-X2,FW1.0,28061,37.8,25.5,41.2,16.6,2,0,1,0.57,7.66,0,0,0
NVME-07416,VendorB,Model-X1,FW1.1,35256,97.6,119.3,35.8,22.1,1,5,1,25.55,0.9,0,0,0
NVME-07417,VendorB,Model-PRO,FW2.1,20806,42.3,34.1,46.9,5.3,3,1,0,13.4,3.02,0,0,0
NVME-07418,VendorA,Model-X2,FW1.0,21416,89.6,99.9,30.4,13.2,0,4,1,14.25,15.03,0,0,0
NVME-07419,VendorA,Model-X2,FW1.2,36695,209.1,289.1,36.8,46.1,1,6,0,3.58,2.97,0,0,0
NVME-07420,VendorC,Model-PRO,FW2.0,59755,105.5,104.3,50.5,35.8,2,1,0,13.13,4.78,0,0,0
NVME-07421,VendorA,Model-PRO,FW1.1,2597,14.8,10.2,24.9,5.9,1,4,0,7.89,3.04,0,0,0
NVME-07422,VendorC,Model-LITE,FW1.2,13662,33.8,46.9,44.0,4.1,0,1,0,0.97,15.74,0,0,0
NVME-07423,VendorB,Model-X2,FW1.1,36347,19.0,16.3,51.5,3.2,1,4,0,3.34,7.56,0,0,0
NVME-07424,VendorB,Model-ULTRA,FW2.0,28941,22.9,28.2,48.8,1.0,0,4,0,0.53,1.17,0,0,0
NVME-07425,VendorB,Model-ULTRA,FW2.1,8857,153.5,125.9,43.2,35.6,1,4,0,17.42,10.41,0,0,0
NVME-07426,VendorB,Model-X1,FW2.1,34803,67.2,53.6,32.3,7.1,0,5,0,5.52,0.17,0,0,0
NVME-07427,VendorA,Model-X2,FW2.0,22759,72.1,82.3,47.1,17.9,1,2,2,2.26,5.56,0,0,0
NVME-07428,VendorB,Model-ULTRA,FW1.2,9118,154.7,101.5,35.0,34.5,0,4,0,3.26,9.18,0,0,0
NVME-07429,VendorC,Model-X2,FW1.0,29377,37.7,51.5,38.8,16.3,2,1,0,10.45,7.58,0,0,0
NVME-07430,VendorC,Model-X2,FW1.0,44177,91.5,81.2,39.6,22.9,1,3,0,5.21,1.12,0,0,0
NVME-07431,VendorA,Model-ULTRA,FW1.1,16833,125.8,65.3,30.2,32.9,1,2,0,0.38,10.09,0,0,0
NVME-07432,VendorB,Model-X2,FW2.0,49350,61.6,49.6,50.4,17.4,2,3,0,12.99,3.55,0,0,0
NVME-07433,VendorA,Model-PRO,FW2.0,18253,230.3,295.9,39.3,52.3,1,2,1,6.99,0.55,0,0,0
NVME-07434,VendorA,Model-X1,FW1.0,34672,64.6,87.8,39.4,17.3,2,1,0,3.38,7.15,0,0,0
NVME-07435,VendorA,Model-LITE,FW1.2,42120,29.9,31.9,35.1,7.8,2,3,0,17.43,3.3,0,0,0
NVME-07436,VendorD,Model-ULTRA,FW2.0,44569,41.2,32.7,34.3,3.3,0,4,1,12.74,5.85,0,0,0
NVME-07437,VendorA,Model-LITE,FW2.1,57364,86.2,88.6,44.9,22.0,0,2,0,12.0,2.55,0,0,0
NVME-07438,VendorA,Model-X1,FW2.1,4270,128.5,171.7,45.1,27.6,2,1,0,3.4,1.35,0,0,0
NVME-07439,VendorA,Model-PRO,FW2.0,59549,32.6,26.6,63.8,15.5,0,2,1,1.36,0.85,0,0,0
NVME-07440,VendorA,Model-PRO,FW1.2,27766,180.4,159.7,37.5,36.1,1,2,0,0.37,10.97,0,0,0
NVME-07441,VendorC,Model-PRO,FW2.1,16885,30.7,31.9,36.6,0.0,1,3,2,6.44,14.16,0,0,0
NVME-07442,VendorA,Model-PRO,FW1.2,41247,199.2,276.3,48.9,48.4,2,1,0,14.73,12.45,0,0,0
NVME-07443,VendorA,Model-ULTRA,FW1.0,45044,44.8,48.5,46.7,0.0,0,2,1,14.61,13.1,0,0,0
NVME-07444,VendorC,Model-ULTRA,FW1.1,24814,4.3,3.0,37.7,5.7,3,4,1,5.16,8.42,0,0,0
NVME-07445,VendorB,Model-X2,FW1.0,49394,117.6,69.3,42.8,31.0,0,3,0,4.39,0.71,0,0,0
NVME-07446,VendorC,Model-X2,FW1.1,32811,10.7,6.4,52.5,0.7,1,3,0,11.8,2.04,0,0,0
NVME-07447,VendorB,Model-X1,FW2.1,45263,492.6,714.4,30.5,108.3,1,4,0,2.56,4.75,1,1,1
